participant,stimulus,timestamp_ms,x,y,screen_w,screen_h
P03,stim_B_02.png,2256,524,130,1536,738
P03,stim_B_02.png,2289,528,131,1536,738
P03,stim_B_02.png,2322,534,133,1536,738
P03,stim_B_02.png,2354,532,132,1536,738
P03,stim_B_02.png,2392,529,131,1536,738
P03,stim_B_02.png,2431,526,130,1536,738
P03,stim_B_02.png,2466,529,131,1536,738
P03,stim_B_02.png,2499,538,133,1536,738
P03,stim_B_02.png,2535,538,133,1536,738
P03,stim_B_02.png,2569,540,134,1536,738
P03,stim_B_02.png,2600,545,135,1536,738
P03,stim_B_02.png,2636,541,134,1536,738
P03,stim_B_02.png,2667,542,135,1536,738
P03,stim_B_02.png,2702,537,133,1536,738
P03,stim_B_02.png,2734,531,132,1536,738
P03,stim_B_02.png,2768,528,131,1536,738
P03,stim_B_02.png,2800,525,130,1536,738
P03,stim_B_02.png,2836,519,129,1536,738
P03,stim_B_02.png,2872,513,127,1536,738
P03,stim_B_02.png,2905,504,125,1536,738
P03,stim_B_02.png,2939,493,122,1536,738
P03,stim_B_02.png,2973,483,120,1536,738
P03,stim_B_02.png,3008,473,117,1536,738
P03,stim_B_02.png,3050,472,117,1536,738
P03,stim_B_02.png,3082,472,117,1536,738
P03,stim_B_02.png,3115,477,118,1536,738
P03,stim_B_02.png,3149,481,119,1536,738
P03,stim_B_02.png,3183,490,121,1536,738
P03,stim_B_02.png,3216,503,124,1536,738
P03,stim_B_02.png,3250,516,128,1536,738
P03,stim_B_02.png,3282,534,132,1536,738
P03,stim_B_02.png,3316,546,135,1536,738
P03,stim_B_02.png,3348,546,135,1536,738
P03,stim_B_02.png,3383,561,139,1536,738
P03,stim_B_02.png,3419,570,141,1536,738
P03,stim_B_02.png,3454,578,143,1536,738
P03,stim_B_02.png,3488,582,144,1536,738
P03,stim_B_02.png,3525,583,144,1536,738
P03,stim_B_02.png,3559,587,144,1536,738
P03,stim_B_02.png,3592,591,146,1536,738
P03,stim_B_02.png,3626,598,147,1536,738
P03,stim_B_02.png,3658,596,147,1536,738
P03,stim_B_02.png,3694,598,147,1536,738
P03,stim_B_02.png,3733,591,145,1536,738
P03,stim_B_02.png,3768,589,145,1536,738
P03,stim_B_02.png,3800,592,146,1536,738
P03,stim_B_02.png,3832,594,147,1536,738
P03,stim_B_02.png,3864,591,146,1536,738
P03,stim_B_02.png,3897,589,145,1536,738
P03,stim_B_02.png,3928,578,143,1536,738
P03,stim_B_02.png,3962,564,140,1536,738
P03,stim_B_02.png,3996,563,139,1536,738
P03,stim_B_02.png,4029,558,138,1536,738
P03,stim_B_02.png,4064,563,139,1536,738
P03,stim_B_02.png,4095,562,139,1536,738
P03,stim_B_02.png,4133,558,138,1536,738
P03,stim_B_02.png,4170,554,137,1536,738
P03,stim_B_02.png,4208,539,134,1536,738
P03,stim_B_02.png,4243,538,133,1536,738
P03,stim_B_02.png,4278,535,133,1536,738
P03,stim_B_02.png,4316,522,129,1536,738
P03,stim_B_02.png,4351,503,125,1536,738
P03,stim_B_02.png,4390,499,124,1536,738
P03,stim_B_02.png,4423,493,122,1536,738
P03,stim_B_02.png,4470,495,122,1536,738
P03,stim_B_02.png,4518,489,121,1536,738
P03,stim_B_02.png,4549,486,120,1536,738
P03,stim_B_02.png,4580,492,121,1536,738
P03,stim_B_02.png,4616,485,120,1536,738
P03,stim_B_02.png,4684,480,118,1536,738
P03,stim_B_02.png,4734,475,117,1536,738
P03,stim_B_02.png,4808,471,116,1536,738
P03,stim_B_02.png,4844,466,115,1536,738
P03,stim_B_02.png,4898,463,114,1536,738
P03,stim_B_02.png,4960,472,117,1536,738
P03,stim_B_02.png,4997,488,120,1536,738
P03,stim_B_02.png,5051,485,120,1536,738
P03,stim_B_02.png,5120,486,120,1536,738
P03,stim_B_02.png,5172,479,118,1536,738
P03,stim_B_02.png,5218,483,119,1536,738
P03,stim_B_02.png,5250,479,118,1536,738
P03,stim_B_02.png,5300,465,115,1536,738
P03,stim_B_02.png,5372,474,117,1536,738
P03,stim_B_02.png,5407,473,117,1536,738
P03,stim_B_02.png,5439,466,115,1536,738
P03,stim_B_02.png,5471,479,118,1536,738
P03,stim_B_02.png,5506,497,123,1536,738
P03,stim_B_02.png,5544,512,127,1536,738
P03,stim_B_02.png,5581,514,127,1536,738
P03,stim_B_02.png,5614,512,127,1536,738
P03,stim_B_02.png,5649,524,130,1536,738
P03,stim_B_02.png,5685,526,130,1536,738
P03,stim_B_02.png,5720,537,133,1536,738
P03,stim_B_02.png,5753,543,135,1536,738
P03,stim_B_02.png,5786,543,135,1536,738
P03,stim_B_02.png,5821,540,134,1536,738
P03,stim_B_02.png,5858,540,134,1536,738
P03,stim_B_02.png,5891,544,135,1536,738
P03,stim_B_02.png,5924,551,137,1536,738
P03,stim_B_02.png,5969,553,137,1536,738
P03,stim_B_02.png,6003,556,138,1536,738
P03,stim_A_03.png,14,552,137,1536,738
P03,stim_A_03.png,70,552,137,1536,738
P03,stim_A_03.png,130,560,139,1536,738
P03,stim_A_03.png,170,560,139,1536,738
P03,stim_A_03.png,206,565,140,1536,738
P03,stim_A_03.png,241,565,140,1536,738
P03,stim_A_03.png,276,562,139,1536,738
P03,stim_A_03.png,311,561,139,1536,738
P03,stim_A_03.png,344,565,140,1536,738
P03,stim_A_03.png,382,571,142,1536,738
P03,stim_A_03.png,416,575,143,1536,738
P03,stim_A_03.png,449,568,141,1536,738
P03,stim_A_03.png,482,558,138,1536,738
P03,stim_A_03.png,515,559,138,1536,738
P03,stim_A_03.png,548,558,138,1536,738
P03,stim_A_03.png,580,558,138,1536,738
P03,stim_A_03.png,616,558,138,1536,738
P03,stim_A_03.png,648,561,139,1536,738
P03,stim_A_03.png,683,561,139,1536,738
P03,stim_A_03.png,715,558,138,1536,738
P03,stim_A_03.png,749,550,136,1536,738
P03,stim_A_03.png,781,544,135,1536,738
P03,stim_A_03.png,816,547,135,1536,738
P03,stim_A_03.png,849,545,135,1536,738
P03,stim_A_03.png,883,543,134,1536,738
P03,stim_A_03.png,917,545,135,1536,738
P03,stim_A_03.png,949,546,135,1536,738
P03,stim_A_03.png,982,550,136,1536,738
P03,stim_A_03.png,1016,563,140,1536,738
P03,stim_A_03.png,1049,572,142,1536,738
P03,stim_A_03.png,1085,579,144,1536,738
P03,stim_A_03.png,1118,581,144,1536,738
P03,stim_A_03.png,1153,580,144,1536,738
P03,stim_A_03.png,1185,576,143,1536,738
P03,stim_A_03.png,1218,572,141,1536,738
P03,stim_A_03.png,1253,570,141,1536,738
P03,stim_A_03.png,1285,571,141,1536,738
P03,stim_A_03.png,1317,576,143,1536,738
P03,stim_A_03.png,1351,573,142,1536,738
P03,stim_A_03.png,1386,577,143,1536,738
P03,stim_A_03.png,1418,568,141,1536,738
P03,stim_A_03.png,1453,566,140,1536,738
P03,stim_A_03.png,1485,555,137,1536,738
P03,stim_A_03.png,1518,554,137,1536,738
P03,stim_A_03.png,1552,554,137,1536,738
P03,stim_A_03.png,1585,555,137,1536,738
P03,stim_A_03.png,1616,553,136,1536,738
P03,stim_A_03.png,1649,556,137,1536,738
P03,stim_A_03.png,1682,560,138,1536,738
P03,stim_A_03.png,1721,564,139,1536,738
P03,stim_A_03.png,1753,569,141,1536,738
P03,stim_A_03.png,1786,573,141,1536,738
P03,stim_A_03.png,1821,575,142,1536,738
P03,stim_A_03.png,1855,573,142,1536,738
P03,stim_A_03.png,1889,575,142,1536,738
P03,stim_A_03.png,1922,573,142,1536,738
P03,stim_A_03.png,1954,574,142,1536,738
P03,stim_A_03.png,1986,573,142,1536,738
P03,stim_A_03.png,2019,565,140,1536,738
P03,stim_A_03.png,2053,563,140,1536,738
P03,stim_A_03.png,2086,559,138,1536,738
P03,stim_A_03.png,2119,560,139,1536,738
P03,stim_A_03.png,2152,556,138,1536,738
P03,stim_A_03.png,2186,557,138,1536,738
P03,stim_A_03.png,2219,556,138,1536,738
P03,stim_A_03.png,2252,562,139,1536,738
P03,stim_A_03.png,2285,567,140,1536,738
P03,stim_A_03.png,2317,567,140,1536,738
P03,stim_A_03.png,2348,565,140,1536,738
P03,stim_A_03.png,2380,563,139,1536,738
P03,stim_A_03.png,2414,566,140,1536,738
P03,stim_A_03.png,2448,569,141,1536,738
P03,stim_A_03.png,2482,560,138,1536,738
P03,stim_A_03.png,2515,568,140,1536,738
P03,stim_A_03.png,2549,573,142,1536,738
P03,stim_A_03.png,2581,572,141,1536,738
P03,stim_A_03.png,2615,565,140,1536,738
P03,stim_A_03.png,2648,563,139,1536,738
P03,stim_A_03.png,2683,557,138,1536,738
P03,stim_A_03.png,2717,552,137,1536,738
P03,stim_A_03.png,2749,548,136,1536,738
P03,stim_A_03.png,2781,545,135,1536,738
P03,stim_A_03.png,2816,539,133,1536,738
P03,stim_A_03.png,2848,520,129,1536,738
P03,stim_A_03.png,2882,501,124,1536,738
P03,stim_A_03.png,2914,483,120,1536,738
P03,stim_A_03.png,2950,458,113,1536,738
P03,stim_A_03.png,2984,440,109,1536,738
P03,stim_A_03.png,3018,426,105,1536,738
P03,stim_A_03.png,3052,414,102,1536,738
P03,stim_A_03.png,3084,405,100,1536,738
P03,stim_A_03.png,3116,396,98,1536,738
P03,stim_A_03.png,3149,387,96,1536,738
P03,stim_A_03.png,3183,379,94,1536,738
P03,stim_A_03.png,3217,379,94,1536,738
P03,stim_A_03.png,3251,381,94,1536,738
P03,stim_A_03.png,3286,388,96,1536,738
P03,stim_A_03.png,3319,390,96,1536,738
P03,stim_A_03.png,3354,399,99,1536,738
P03,stim_A_03.png,3387,419,104,1536,738
P03,stim_A_03.png,3419,429,106,1536,738
P03,stim_A_03.png,3451,437,108,1536,738
P03,stim_A_03.png,3482,445,110,1536,738
P03,stim_A_03.png,3514,441,109,1536,738
P03,stim_A_03.png,3549,429,106,1536,738
P03,stim_A_03.png,3583,418,103,1536,738
P03,stim_A_03.png,3615,411,102,1536,738
P03,stim_A_03.png,3647,410,101,1536,738
P03,stim_A_03.png,3684,416,103,1536,738
P03,stim_A_03.png,3718,424,105,1536,738
P03,stim_A_03.png,3752,432,107,1536,738
P03,stim_A_03.png,3786,438,108,1536,738
P03,stim_A_03.png,3819,448,111,1536,738
P03,stim_A_03.png,3853,463,115,1536,738
P03,stim_A_03.png,3887,480,119,1536,738
P03,stim_A_03.png,3921,499,124,1536,738
P03,stim_A_03.png,3953,514,127,1536,738
P03,stim_A_03.png,3986,526,130,1536,738
P03,stim_A_03.png,4019,535,133,1536,738
P03,stim_A_03.png,4054,544,135,1536,738
P03,stim_A_03.png,4088,551,137,1536,738
P03,stim_A_03.png,4122,555,138,1536,738
P03,stim_A_03.png,4155,564,140,1536,738
P03,stim_A_03.png,4187,570,141,1536,738
P03,stim_A_03.png,4221,580,144,1536,738
P03,stim_A_03.png,4253,584,145,1536,738
P03,stim_A_03.png,4286,581,144,1536,738
P03,stim_A_03.png,4319,577,143,1536,738
P03,stim_A_03.png,4351,576,143,1536,738
P03,stim_A_03.png,4385,577,143,1536,738
P03,stim_A_03.png,4427,577,143,1536,738
P03,stim_A_03.png,4459,573,142,1536,738
P03,stim_A_03.png,4492,575,142,1536,738
P03,stim_A_03.png,4525,585,145,1536,738
P03,stim_A_03.png,4557,589,146,1536,738
P03,stim_A_03.png,4590,591,146,1536,738
P03,stim_A_03.png,4623,587,145,1536,738
P03,stim_A_03.png,4656,586,145,1536,738
P03,stim_A_03.png,4689,581,144,1536,738
P03,stim_A_03.png,4721,586,145,1536,738
P03,stim_A_03.png,4755,581,144,1536,738
P03,stim_A_03.png,4787,580,144,1536,738
P03,stim_A_03.png,4820,588,146,1536,738
P03,stim_A_03.png,4854,585,145,1536,738
P03,stim_A_03.png,4886,580,144,1536,738
P03,stim_A_03.png,4921,584,145,1536,738
P03,stim_A_03.png,4955,587,145,1536,738
P03,stim_A_03.png,4987,588,146,1536,738
P03,stim_A_03.png,5019,585,145,1536,738
P03,stim_A_03.png,5057,583,144,1536,738
P03,stim_A_03.png,5093,584,145,1536,738
P03,stim_A_03.png,5124,582,144,1536,738
P03,stim_A_03.png,5156,587,146,1536,738
P03,stim_A_03.png,5188,587,146,1536,738
P03,stim_A_03.png,5225,591,147,1536,738
P03,stim_A_03.png,5259,593,147,1536,738
P03,stim_A_03.png,5291,597,148,1536,738
P03,stim_A_03.png,5323,588,146,1536,738
P03,stim_A_03.png,5358,583,145,1536,738
P03,stim_A_03.png,5390,582,144,1536,738
P03,stim_A_03.png,5425,582,144,1536,738
P03,stim_A_03.png,5458,586,145,1536,738
P03,stim_A_03.png,5492,589,146,1536,738
P03,stim_A_03.png,5525,583,144,1536,738
P03,stim_A_03.png,5556,576,143,1536,738
P03,stim_A_03.png,5590,571,141,1536,738
P03,stim_A_03.png,5623,568,141,1536,738
P03,stim_A_03.png,5656,563,140,1536,738
P03,stim_A_03.png,5690,564,140,1536,738
P03,stim_A_03.png,5723,565,140,1536,738
P03,stim_A_03.png,5756,568,141,1536,738
P03,stim_A_03.png,5794,570,141,1536,738
P03,stim_A_03.png,5826,573,142,1536,738
P03,stim_A_03.png,5858,577,143,1536,738
P03,stim_A_03.png,5891,586,145,1536,738
P03,stim_A_03.png,5924,588,145,1536,738
P03,stim_A_03.png,5956,592,146,1536,738
P03,stim_A_03.png,5989,590,146,1536,738
P03,stim_A_01.png,15,510,126,1536,738
P03,stim_A_01.png,50,520,129,1536,738
P03,stim_A_01.png,87,508,126,1536,738
P03,stim_A_01.png,139,514,127,1536,738
P03,stim_A_01.png,175,526,130,1536,738
P03,stim_A_01.png,233,513,127,1536,738
P03,stim_A_01.png,268,518,128,1536,738
P03,stim_A_01.png,302,532,131,1536,738
P03,stim_A_01.png,336,547,135,1536,738
P03,stim_A_01.png,371,555,137,1536,738
P03,stim_A_01.png,406,562,139,1536,738
P03,stim_A_01.png,442,563,140,1536,738
P03,stim_A_01.png,477,568,141,1536,738
P03,stim_A_01.png,509,570,141,1536,738
P03,stim_A_01.png,544,578,143,1536,738
P03,stim_A_01.png,579,577,143,1536,738
P03,stim_A_01.png,612,577,143,1536,738
P03,stim_A_01.png,646,578,143,1536,738
P03,stim_A_01.png,680,575,142,1536,738
P03,stim_A_01.png,713,579,144,1536,738
P03,stim_A_01.png,746,581,144,1536,738
P03,stim_A_01.png,778,572,142,1536,738
P03,stim_A_01.png,811,565,140,1536,738
P03,stim_A_01.png,845,563,140,1536,738
P03,stim_A_01.png,878,558,138,1536,738
P03,stim_A_01.png,910,556,138,1536,738
P03,stim_A_01.png,942,555,138,1536,738
P03,stim_A_01.png,975,564,140,1536,738
P03,stim_A_01.png,1011,569,141,1536,738
P03,stim_A_01.png,1047,582,144,1536,738
P03,stim_A_01.png,1080,588,146,1536,738
P03,stim_A_01.png,1112,590,146,1536,738
P03,stim_A_01.png,1147,586,145,1536,738
P03,stim_A_01.png,1181,589,146,1536,738
P03,stim_A_01.png,1214,588,146,1536,738
P03,stim_A_01.png,1246,586,145,1536,738
P03,stim_A_01.png,1278,586,145,1536,738
P03,stim_A_01.png,1310,585,145,1536,738
P03,stim_A_01.png,1344,589,146,1536,738
P03,stim_A_01.png,1376,583,144,1536,738
P03,stim_A_01.png,1410,581,144,1536,738
P03,stim_A_01.png,1443,583,144,1536,738
P03,stim_A_01.png,1476,585,145,1536,738
P03,stim_A_01.png,1509,578,143,1536,738
P03,stim_A_01.png,1543,577,143,1536,738
P03,stim_A_01.png,1575,571,141,1536,738
P03,stim_A_01.png,1609,570,141,1536,738
P03,stim_A_01.png,1643,578,143,1536,738
P03,stim_A_01.png,1676,581,144,1536,738
P03,stim_A_01.png,1708,585,145,1536,738
P03,stim_A_01.png,1742,581,144,1536,738
P03,stim_A_01.png,1774,573,142,1536,738
P03,stim_A_01.png,1810,537,133,1536,738
P03,stim_A_01.png,1844,487,121,1536,738
P03,stim_A_01.png,1877,437,108,1536,738
P03,stim_A_01.png,1908,416,103,1536,738
P03,stim_A_01.png,1941,415,103,1536,738
P03,stim_A_01.png,1981,376,93,1536,738
P03,stim_A_01.png,2013,371,92,1536,738
P03,stim_A_01.png,2044,390,96,1536,738
P03,stim_A_01.png,2076,404,100,1536,738
P03,stim_A_01.png,2108,424,105,1536,738
P03,stim_A_01.png,2141,443,110,1536,738
P03,stim_A_01.png,2174,470,117,1536,738
P03,stim_A_01.png,2208,502,125,1536,738
P03,stim_A_01.png,2241,521,129,1536,738
P03,stim_A_01.png,2278,537,133,1536,738
P03,stim_A_01.png,2310,555,137,1536,738
P03,stim_A_01.png,2341,564,140,1536,738
P03,stim_A_01.png,2374,569,141,1536,738
P03,stim_A_01.png,2408,575,142,1536,738
P03,stim_A_01.png,2445,571,142,1536,738
P03,stim_A_01.png,2477,570,141,1536,738
P03,stim_A_01.png,2509,568,141,1536,738
P03,stim_A_01.png,2542,562,139,1536,738
P03,stim_A_01.png,2575,556,138,1536,738
P03,stim_A_01.png,2609,552,137,1536,738
P03,stim_A_01.png,2642,547,136,1536,738
P03,stim_A_01.png,2677,537,133,1536,738
P03,stim_A_01.png,2709,537,133,1536,738
P03,stim_A_01.png,2742,537,133,1536,738
P03,stim_A_01.png,2775,539,133,1536,738
P03,stim_A_01.png,2813,530,131,1536,738
P03,stim_A_01.png,2846,524,130,1536,738
P03,stim_A_01.png,2884,523,129,1536,738
P03,stim_A_01.png,2918,522,129,1536,738
P03,stim_A_01.png,2950,522,129,1536,738
P03,stim_A_01.png,2983,522,130,1536,738
P03,stim_A_01.png,3017,524,130,1536,738
P03,stim_A_01.png,3051,528,131,1536,738
P03,stim_A_01.png,3085,529,131,1536,738
P03,stim_A_01.png,3118,532,132,1536,738
P03,stim_A_01.png,3151,538,133,1536,738
P03,stim_A_01.png,3183,543,134,1536,738
P03,stim_A_01.png,3216,539,134,1536,738
P03,stim_A_01.png,3248,536,133,1536,738
P03,stim_A_01.png,3282,530,131,1536,738
P03,stim_A_01.png,3316,526,130,1536,738
P03,stim_A_01.png,3348,518,128,1536,738
P03,stim_A_01.png,3381,519,129,1536,738
P03,stim_A_01.png,3414,520,129,1536,738
P03,stim_A_01.png,3447,521,129,1536,738
P03,stim_A_01.png,3478,521,129,1536,738
P03,stim_A_01.png,3511,524,130,1536,738
P03,stim_A_01.png,3544,523,130,1536,738
P03,stim_A_01.png,3575,520,129,1536,738
P03,stim_A_01.png,3608,515,128,1536,738
P03,stim_A_01.png,3642,513,127,1536,738
P03,stim_A_01.png,3675,507,126,1536,738
P03,stim_A_01.png,3708,497,123,1536,738
P03,stim_A_01.png,3743,477,118,1536,738
P03,stim_A_01.png,3775,474,118,1536,738
P03,stim_A_01.png,3809,480,119,1536,738
P03,stim_A_01.png,3842,487,121,1536,738
P03,stim_A_01.png,3877,489,121,1536,738
P03,stim_A_01.png,3909,479,119,1536,738
P03,stim_A_01.png,3942,485,120,1536,738
P03,stim_A_01.png,3974,498,123,1536,738
P03,stim_A_01.png,4011,492,122,1536,738
P03,stim_A_01.png,4045,497,123,1536,738
P03,stim_A_01.png,4078,503,124,1536,738
P03,stim_A_01.png,4111,497,123,1536,738
P03,stim_A_01.png,4144,497,123,1536,738
P03,stim_A_01.png,4178,494,122,1536,738
P03,stim_A_01.png,4211,505,125,1536,738
P03,stim_A_01.png,4244,506,125,1536,738
P03,stim_A_01.png,4276,508,126,1536,738
P03,stim_A_01.png,4309,511,127,1536,738
P03,stim_A_01.png,4341,515,127,1536,738
P03,stim_A_01.png,4376,514,127,1536,738
P03,stim_A_01.png,4408,513,127,1536,738
P03,stim_A_01.png,4442,519,128,1536,738
P03,stim_A_01.png,4474,526,130,1536,738
P03,stim_A_01.png,4508,529,131,1536,738
P03,stim_A_01.png,4542,532,132,1536,738
P03,stim_A_01.png,4575,535,133,1536,738
P03,stim_A_01.png,4606,543,134,1536,738
P03,stim_A_01.png,4641,546,135,1536,738
P03,stim_A_01.png,4674,546,135,1536,738
P03,stim_A_01.png,4709,547,135,1536,738
P03,stim_A_01.png,4742,551,137,1536,738
P03,stim_A_01.png,4774,551,137,1536,738
P03,stim_A_01.png,4809,558,138,1536,738
P03,stim_A_01.png,4841,560,139,1536,738
P03,stim_A_01.png,4874,556,138,1536,738
P03,stim_A_01.png,4908,558,138,1536,738
P03,stim_A_01.png,4941,562,139,1536,738
P03,stim_A_01.png,4974,565,140,1536,738
P03,stim_A_01.png,5008,561,139,1536,738
P03,stim_A_01.png,5043,566,140,1536,738
P03,stim_A_01.png,5077,567,140,1536,738
P03,stim_A_01.png,5109,569,141,1536,738
P03,stim_A_01.png,5142,567,140,1536,738
P03,stim_A_01.png,5174,565,140,1536,738
P03,stim_A_01.png,5208,562,139,1536,738
P03,stim_A_01.png,5242,549,136,1536,738
P03,stim_A_01.png,5275,544,135,1536,738
P03,stim_A_01.png,5308,538,134,1536,738
P03,stim_A_01.png,5342,539,134,1536,738
P03,stim_A_01.png,5376,534,132,1536,738
P03,stim_A_01.png,5408,532,132,1536,738
P03,stim_A_01.png,5443,540,134,1536,738
P03,stim_A_01.png,5476,540,134,1536,738
P03,stim_A_01.png,5509,535,133,1536,738
P03,stim_A_01.png,5549,538,133,1536,738
P03,stim_A_01.png,5583,544,135,1536,738
P03,stim_A_01.png,5617,537,133,1536,738
P03,stim_A_01.png,5650,537,133,1536,738
P03,stim_A_01.png,5683,532,132,1536,738
P03,stim_A_01.png,5717,529,131,1536,738
P03,stim_A_01.png,5749,505,125,1536,738
P03,stim_A_01.png,5781,493,122,1536,738
P03,stim_A_01.png,5814,495,123,1536,738
P03,stim_A_01.png,5846,489,121,1536,738
P03,stim_A_01.png,5881,492,122,1536,738
P03,stim_A_01.png,5913,484,120,1536,738
P03,stim_A_01.png,5947,494,122,1536,738
P03,stim_A_01.png,5982,506,125,1536,738
